InchiKey,original_smiles,logS,diff_percent,new_logS,smiles
MPFKIKJXEMXMNX-UHFFFAOYSA-N,['CC(C#C)OC(=O)CCC(=O)O'],[0.76913231],0.0,0.769132314,CC(C#C)OC(=O)CCC(=O)O
MPHPHYZQRGLTBO-UHFFFAOYSA-N,['CCC[C@@H]1C(=O)n2n(C1=O)c1cc(C)ccc1nc2N(C)C'],[-3.54],0.0,-3.54,CCC[C@@H]1C(=O)n2n(C1=O)c1cc(C)ccc1nc2N(C)C
MPMDMUROZIYIIM-UHFFFAOYSA-N,['Cc1ccc(c(c1)C)n1c(C)nc2c(c1=O)cccc2'],[-5.2918094],0.0,-5.291809401,Cc1ccc(c(c1)C)n1c(C)nc2c(c1=O)cccc2
MPNVSKLDSKNFBT-UHFFFAOYSA-N,['CCCCOc1ccc(cc1C)/C=C/C(=O)NO'],[-3.86398532],0.0,-3.86398532,CCCCOc1ccc(cc1C)/C=C/C(=O)NO
MPPPKRYCTPRNTB-UHFFFAOYSA-N,['CCCCBr'],[-2.3699999],0.0,-2.3699999,CCCCBr
MPQHRPVQJUEINF-UHFFFAOYSA-N,['COc1ccc2c(c1)c(N)c1c(n2)cccc1'],[-4.0674564],0.0,-4.067456399,COc1ccc2c(c1)c(N)c1c(n2)cccc1
MPSCILDWLMBJKC-UHFFFAOYSA-N,['CC1(C)CN1P(=O)(N1CC1(C)C)N1CC1(C)C'],[-1.67888138],0.0,-1.678881385,CC1(C)CN1P(=O)(N1CC1(C)C)N1CC1(C)C
MPWSEBACFSFMLW-UHFFFAOYSA-N,['CCCC(COC(=O)N)(COC(=O)NC)C'],[-2.13301571],0.0,-2.133015707,CCCC(COC(=O)N)(COC(=O)NC)C
MPXOQEAPYGISHY-UHFFFAOYSA-N,['CCC(=O)c1ccc(cc1)NC'],[-1.92497164],0.0,-1.924971644,CCC(=O)c1ccc(cc1)NC
MQHNKCZKNAJROC-UHFFFAOYSA-N,['CCCOC(=O)c1ccccc1C(=O)OCCC'],[-3.3650267],0.0,-3.365026701,CCCOC(=O)c1ccccc1C(=O)OCCC
MQIUGAXCHLFZKX-UHFFFAOYSA-N,['CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC'],[-5.1100001],0.0,-5.1100001,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
MQJKPEGWNLWLTK-UHFFFAOYSA-N,['Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N'],[-2.8199999],0.0,-2.8199999,Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N
MQJPEILRVHPFGH-UHFFFAOYSA-N,['CN(CCOc1c(C(=O)OCc2ccccc2)c(C)ccc1C(C)C)C'],[-5.32550345],0.0,-5.325503446,CN(CCOc1c(C(=O)OCc2ccccc2)c(C)ccc1C(C)C)C
MQOBSOSZFYZQOK-UHFFFAOYSA-N,['Clc1ccc(cc1)C(=O)c1ccc(cc1)OC(C(=O)O)(C)C'],[-4.54393589],0.0,-4.54393589,Clc1ccc(cc1)C(=O)c1ccc(cc1)OC(C(=O)O)(C)C
MQTOSJVFKKJCRP-UHFFFAOYSA-N,['CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O'],[-5.02371075],0.0,-5.023710754,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O
MQVMITUCTLYRNV-UHFFFAOYSA-N,['CCCCCCOCC(CO)O'],[-2.17059695],0.0,-2.170596949,CCCCCCOCC(CO)O
MQWCXKGKQLNYQG-UHFFFAOYSA-N,['C[C@@H]1CC[C@H](CC1)O'],[-0.88],0.0,-0.88,C[C@@H]1CC[C@H](CC1)O
MQYXUWHLBZFQQO-UHFFFAOYSA-N,['CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C'],[-10.84482232],0.0,-10.84482232,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C
MRABZSNALSVEMX-UHFFFAOYSA-N,['OCC(Nc1nc(nc(n1)N1CC1)N1CC1)CO'],[-2.08173309],0.0,-2.081733093,OCC(Nc1nc(nc(n1)N1CC1)N1CC1)CO
MRBDMNSDAVCSSF-UHFFFAOYSA-N,['Cc1ccc(cc1)N(c1cccc(c1)O)CC1=NCCN1'],[-4.78744814],0.0,-4.787448142,Cc1ccc(cc1)N(c1cccc(c1)O)CC1=NCCN1
MRBFGEHILMYPTF-UHFFFAOYSA-N,['N1CCN(CC1)c1ncccn1'],[0.19011219],0.0,0.19011219,N1CCN(CC1)c1ncccn1
MRBRHCRUXKHKKI-UHFFFAOYSA-N,['CCN1C(=O)c2ccccc2Oc2c1cccc2'],[-3.6800001],0.0,-3.6800001,CCN1C(=O)c2ccccc2Oc2c1cccc2
MROJXXOCABQVEF-UHFFFAOYSA-N,['OC(=O)Cc1ccc(cc1)NC(=O)C'],[-1.78894368],0.0,-1.788943681,OC(=O)Cc1ccc(cc1)NC(=O)C
MRRBSAJNXHXCBL-UHFFFAOYSA-N,['O=CNc1cc(ccc1O)[As](=O)(O)O'],[0.01300363],0.0,0.013003629,O=CNc1cc(ccc1O)[As](=O)(O)O
MRUDNSFOFOQZDA-UHFFFAOYSA-N,['OC(=O)c1c(Cl)cccc1Cl'],[-1.13090712],0.0,-1.130907122,OC(=O)c1c(Cl)cccc1Cl
MRWQRJMESRRJJB-UHFFFAOYSA-N,['CCCCCCn1c(=O)c2n(C)cnc2n(c1=O)C'],[-3.35881147],0.0,-3.35881147,CCCCCCn1c(=O)c2n(C)cnc2n(c1=O)C
MRWXACSTFXYYMV-UHFFFAOYSA-N,['OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2'],[-0.40179674],0.0,-0.40179674,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2
MSCCTZZBYHQMQJ-UHFFFAOYSA-N,['C[C@@H](CCC[C@]1(C)CCc2c(O1)c(C)c(c(c2C)OC(=O)c1cccnc1)C)CCC[C@@H](CCCC(C)C)C'],[-13.79857364],0.0,-13.79857364,C[C@@H](CCC[C@]1(C)CCc2c(O1)c(C)c(c(c2C)OC(=O)c1cccnc1)C)CCC[C@@H](CCCC(C)C)C
MSDZXGWQPGEHBJ-UHFFFAOYSA-N,['CN(c1c(=O)[nH]c(=O)n(c1C)C1CCCCC1)C'],[-2.88969932],0.0,-2.889699321,CN(c1c(=O)[nH]c(=O)n(c1C)C1CCCCC1)C
MSJLJWCAEPENBL-UHFFFAOYSA-N,['CCOCCN(C(=O)C(Cl)Cl)Cc1ccc(cc1)CN(C(=O)C(Cl)Cl)CCOCC'],[-4.84899273],0.0,-4.848992726,CCOCCN(C(=O)C(Cl)Cl)Cc1ccc(cc1)CN(C(=O)C(Cl)Cl)CCOCC
MSLICLMCQYQNPK-UHFFFAOYSA-N,['CC(=O)Nc1ccc(cc1)Br'],[-3.0799999],0.0,-3.0799999,CC(=O)Nc1ccc(cc1)Br
MSXVEPNJUHWQHW-UHFFFAOYSA-N,['CCC(O)(C)C'],[0.08],0.0,0.079999998,CCC(O)(C)C
MTBZIGHNGSTDJV-UHFFFAOYSA-N,['CCOP(=S)(N1C(=O)c2c(C1=O)cccc2)OCC'],[-3.3499999],0.0,-3.3499999,CCOP(=S)(N1C(=O)c2c(C1=O)cccc2)OCC
MTCJZZBQNCXKAP-UHFFFAOYSA-N,['OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1[nH]nc2c1[nH]cnc2=O'],[0.57149427],0.0,0.57149427,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1[nH]nc2c1[nH]cnc2=O
MTCPZNVSDFCBBE-UHFFFAOYSA-N,['Clc1cc(Cl)c(c(c1)Cl)c1c(Cl)cccc1Cl'],[-7.3200002],0.0,-7.3200002,Clc1cc(Cl)c(c(c1)Cl)c1c(Cl)cccc1Cl
MTENFETUMWYLRL-UHFFFAOYSA-N,['NC1=NCC(O1)CSc1ccc(cc1)Cl'],[-3.35572356],0.0,-3.355723557,NC1=NCC(O1)CSc1ccc(cc1)Cl
MTEQLYDOCFPCAX-UHFFFAOYSA-N,['Clc1nccc(n1)N(C)C'],[-1.00165932],0.0,-1.001659316,Clc1nccc(n1)N(C)C
MTLMVEWEYZFYTH-UHFFFAOYSA-N,['Clc1cc(Cl)c(c(c1)Cl)c1ccccc1'],[-6.1399999],0.0,-6.1399999,Clc1cc(Cl)c(c(c1)Cl)c1ccccc1
MTRZHSVFAGKMOA-UHFFFAOYSA-N,['OC(=O)CNc1ccc(cc1)[N+](=O)[O-]'],[-1.32413193],0.0,-1.324131932,OC(=O)CNc1ccc(cc1)[N+](=O)[O-]
MTTYXGPMZKRTCI-UHFFFAOYSA-N,['C#CC(c1ccccc1)OC(=O)N'],[-1.83730245],0.0,-1.837302452,C#CC(c1ccccc1)OC(=O)N
MTXSIJUGVMTTMU-UHFFFAOYSA-N,['C1CC[C@H](NC1)c1cccnc1'],[0.7898528],0.0,0.789852797,C1CC[C@H](NC1)c1cccnc1
MTZAUZNQAMNFME-UHFFFAOYSA-N,['COc1cc(C)oc(=O)c1'],[0.12295703],0.0,0.122957029,COc1cc(C)oc(=O)c1
MTZBBNMLMNBNJL-UHFFFAOYSA-N,['O=C(c1cc(c(cc1O)Cl)S(=O)(=O)N)Nc1c(C)cccc1C'],[-3.79],0.0,-3.79,O=C(c1cc(c(cc1O)Cl)S(=O)(=O)N)Nc1c(C)cccc1C
MTZQAGJQAFMTAQ-UHFFFAOYSA-N,['CCOC(=O)c1ccccc1'],[-2.3199999],0.0,-2.3199999,CCOC(=O)c1ccccc1
MUAYIAAIKPJCDG-UHFFFAOYSA-N,['CCOC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)Cl)C'],[-5.98040522],0.0,-5.980405219,CCOC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)Cl)C
MUBZPKHOEPUJKR-UHFFFAOYSA-N,['OC(=O)C(=O)O'],[0.38],0.0,0.38,OC(=O)C(=O)O
MUCZHBLJLSDCSD-UHFFFAOYSA-N,['CC(OP(=O)(OC(C)C)F)C'],[-1.07764393],0.0,-1.077643927,CC(OP(=O)(OC(C)C)F)C
MUDHKEQEBJQRRG-UHFFFAOYSA-N,['CN(c1ccc(cc1)/C=N/NC(=S)N)C'],[-2.6675311],0.0,-2.667531102,CN(c1ccc(cc1)/C=N/NC(=S)N)C
MUDUBLGOHBPCKH-UHFFFAOYSA-N,['ClCCN([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)CCCl'],[-5.83576323],0.0,-5.835763234,ClCCN([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)CCCl
MUKSMBAVCDPKRC-UHFFFAOYSA-N,['Cc1ccc2c(c1)Oc1ncc(cc1C(=O)N2C)N'],[-3.04],0.0,-3.04,Cc1ccc2c(c1)Oc1ncc(cc1C(=O)N2C)N
MULDUPLDVOLZSA-UHFFFAOYSA-N,['NC(=O)OCCCN(c1ccc(cc1)C)CCCOC(=O)N'],[-3.16209298],0.0,-3.162092979,NC(=O)OCCCN(c1ccc(cc1)C)CCCOC(=O)N
MUMGGOZAMZWBJJ-UHFFFAOYSA-N,['O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C'],[-4.02],0.0,-4.02,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C
MUMQYXACQUZOFP-UHFFFAOYSA-N,['ClC[C@H](N1C(=O)c2c(C1=O)cccc2)SP(=S)(OCC)OCC'],[-6.3400002],0.0,-6.3400002,ClC[C@H](N1C(=O)c2c(C1=O)cccc2)SP(=S)(OCC)OCC
MUPFEKGTMRGPLJ-UHFFFAOYSA-N,['OC[C@H]1O[C@]([C@@H]([C@@H]1O)O)(CO)O[C@H]1O[C@@H](CO[C@H]2O[C@@H](CO)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O'],[-0.41],0.0,-0.41,OC[C@H]1O[C@]([C@@H]([C@@H]1O)O)(CO)O[C@H]1O[C@@H](CO[C@H]2O[C@@H](CO)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O
MUQNGPZZQDCDFT-UHFFFAOYSA-N,['ClCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1CCC1=CC(=O)CC[C@]21C)F)(C)C'],[-5.32796839],0.0,-5.327968388,ClCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1CCC1=CC(=O)CC[C@]21C)F)(C)C
MVCIBABYNNIPFI-UHFFFAOYSA-N,['Clc1ccc(cc1)P(=O)(O)O'],[-1.59966433],0.0,-1.599664328,Clc1ccc(cc1)P(=O)(O)O
MVFGUOIZUNYYSO-UHFFFAOYSA-N,['CCCNC(C(=O)Nc1ccccc1C)C'],[-2.60984875],0.0,-2.609848753,CCCNC(C(=O)Nc1ccccc1C)C
MVHSJESGFPGIJJ-UHFFFAOYSA-N,['CN1CC2CCC(C1)N2C(=O)c1ccccc1[N+](=O)[O-]'],[-2.3258755],0.0,-2.325875495,CN1CC2CCC(C1)N2C(=O)c1ccccc1[N+](=O)[O-]
MVPOUIVDKJJYLB-UHFFFAOYSA-N,['ClC(C(=O)NC(=O)N)C(C)C'],[-1.35832503],0.0,-1.358325026,ClC(C(=O)NC(=O)N)C(C)C
MVPPADPHJFYWMZ-UHFFFAOYSA-N,['Clc1ccccc1'],[-2.3800001],0.0,-2.3800001,Clc1ccccc1
MVQVNTPHUGQQHK-UHFFFAOYSA-N,['OCc1cccnc1'],[0.95999998],0.0,0.95999998,OCc1cccnc1
MVWHGTYKUMDIHL-UHFFFAOYSA-N,['Clc1cc(Cl)c(cc1c1cc(Cl)c(cc1Cl)Cl)Cl'],[-8.5600004],0.0,-8.5600004,Clc1cc(Cl)c(cc1c1cc(Cl)c(cc1Cl)Cl)Cl
MVXVYAKCVDQRLW-UHFFFAOYSA-N,['c1cnc2c(c1)cc[nH]2'],[-1.61754843],0.0,-1.61754843,c1cnc2c(c1)cc[nH]2
MWAYRGBWOVHDDZ-UHFFFAOYSA-N,['CCOC(=O)c1ccc(c(c1)OC)O'],[-2.3180536],0.0,-2.318053596,CCOC(=O)c1ccc(c(c1)OC)O
MWBPRDONLNQCFV-UHFFFAOYSA-N,['CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C'],[-4.8800001],0.0,-4.8800001,CC(N(C(=O)SCC(=C(Cl)Cl)Cl)C(C)C)C
MWBWWFOAEOYUST-UHFFFAOYSA-N,['Nc1ncc2c(n1)nc[nH]2'],[-1.20995039],0.0,-1.209950395,Nc1ncc2c(n1)nc[nH]2
MWCRBRYMIOQZAQ-UHFFFAOYSA-N,['CC1=NC(SC1)(C)C'],[-3.47584932],0.0,-3.475849317,CC1=NC(SC1)(C)C
MWKFXSUHUHTGQN-UHFFFAOYSA-N,['CCCCCCCCCCO'],[-3.6300001],0.0,-3.6300001,CCCCCCCCCCO
MWPLVEDNUUSJAV-UHFFFAOYSA-N,['c1ccc2c(c1)cc1c(c2)cccc1'],[-6.3499999],0.0,-6.3499999,c1ccc2c(c1)cc1c(c2)cccc1
MWQCHHACWWAQLJ-UHFFFAOYSA-N,['Clc1ccc2c(c1)C(=NCC(=O)N2CC1CC1)c1ccccc1'],[-4.75407888],0.0,-4.754078877,Clc1ccc2c(c1)C(=NCC(=O)N2CC1CC1)c1ccccc1
MWVTWFVJZLCBMC-UHFFFAOYSA-N,['n1ccc(cc1)c1ccncc1'],[-1.54],0.0,-1.54,n1ccc(cc1)c1ccncc1
MWVYOMQTCFCPHY-UHFFFAOYSA-N,['CCCCCCCCCCSCCO'],[-4.52168528],0.0,-4.521685276,CCCCCCCCCCSCCO
MWWATHDPGQKSAR-UHFFFAOYSA-N,['CC#C'],[-0.41],0.0,-0.41,CC#C
MWYHLEQJTQJHSS-UHFFFAOYSA-N,['CCCc1c(OCCCCc2n[nH]nn2)ccc(c1O)C(=O)C'],[-4.20408862],0.0,-4.204088623,CCCc1c(OCCCCc2n[nH]nn2)ccc(c1O)C(=O)C
MXJWRABVEGLYDG-UHFFFAOYSA-N,['CCCCOc1ccc(cc1)CC(=O)NO'],[-2.60571664],0.0,-2.605716637,CCCCOc1ccc(cc1)CC(=O)NO
MXLCXWPNZGESLV-UHFFFAOYSA-N,['CN(Cc1ccccc1)CCC(c1cccc2c1cccc2)(C(=O)N)C(C)C'],[-6.12016597],0.0,-6.120165975,CN(Cc1ccccc1)CCC(c1cccc2c1cccc2)(C(=O)N)C(C)C
MXLMTQWGSQIYOW-UHFFFAOYSA-N,['C[C@H](C(C)C)O'],[-0.2],0.0,-0.2,C[C@H](C(C)C)O
MXOAEAUPQDYUQM-UHFFFAOYSA-N,['OCC(COc1ccc(cc1)Cl)O'],[-1.30671232],0.0,-1.306712317,OCC(COc1ccc(cc1)Cl)O
MXPYFZODOSRODU-UHFFFAOYSA-N,['OC(=O)CCN([N+](=O)[O-])CCC(=O)O'],[0.68580821],0.0,0.685808213,OC(=O)CCN([N+](=O)[O-])CCC(=O)O
MXTPRJXPLFGHEE-UHFFFAOYSA-N,['NCCSS(=O)(=O)O'],[0.80354193],0.0,0.803541933,NCCSS(=O)(=O)O
MXUNKHLAEDCYJL-UHFFFAOYSA-N,['OCC1OC(=O)N(C1)c1cccc(c1)C'],[-2.23654606],0.0,-2.236546064,OCC1OC(=O)N(C1)c1cccc(c1)C
MXWJVTOOROXGIU-UHFFFAOYSA-N,['CCNc1nc(NC(C)C)nc(n1)Cl'],[-3.8499999],0.0,-3.8499999,CCNc1nc(NC(C)C)nc(n1)Cl
MXXWOMGUGJBKIW-UHFFFAOYSA-N,"['O=C(N1CCCCC1)/C=C/C=C/c1ccc2c(c1)OCO2'
 'O=C(N1CCCCC1)/C=C\\C=C\\c1ccc2c(c1)OCO2']",[-3.46 -3.46],0.0,-3.46,O=C(N1CCCCC1)/C=C/C=C/c1ccc2c(c1)OCO2
MYAPKIZEEJRDPD-UHFFFAOYSA-N,['Brc1cnc(c(c1)Br)OCCCCCCNCCSS(=O)(=O)O'],[-4.5522987],0.0,-4.552298698,Brc1cnc(c(c1)Br)OCCCCCCNCCSS(=O)(=O)O
MYDQAEQZZKVJSL-UHFFFAOYSA-N,['CCCCCOC(=O)N'],[-1.47],0.0,-1.47,CCCCCOC(=O)N
MYEJFUXQJGHEQK-UHFFFAOYSA-N,['O[C@H]1[C@H](O[C@H]2CC[C@]3(C(=C2)CC[C@@H]2[C@@H]3CC[C@]3([C@]2(O)CC[C@@H]3c2ccc(=O)oc2)C)C)O[C@H]([C@@H]([C@H]1O)O)C'],[-3.95528971],0.0,-3.955289712,O[C@H]1[C@H](O[C@H]2CC[C@]3(C(=C2)CC[C@@H]2[C@@H]3CC[C@]3([C@]2(O)CC[C@@H]3c2ccc(=O)oc2)C)C)O[C@H]([C@@H]([C@H]1O)O)C
MYKLQMNSFPAPLZ-UHFFFAOYSA-N,['CC1=CC(=O)C(=CC1=O)C'],[-1.2882996],0.0,-1.288299596,CC1=CC(=O)C(=CC1=O)C
MYPYJXKWCTUITO-UHFFFAOYSA-N,['OC[C@H]1O[C@@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]([C@@H](c4ccc(O3)c(Cl)c4)O)NC(=O)[C@@H](CC(C)C)NC)c3ccc(c(c3)c3c(O)cc(cc3[C@H](NC2=O)C(=O)O)O)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@H]([C@@](C1)(C)N)O'],[-10.8755905],0.0,-10.8755905,OC[C@H]1O[C@@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]([C@@H](c4ccc(O3)c(Cl)c4)O)NC(=O)[C@@H](CC(C)C)NC)c3ccc(c(c3)c3c(O)cc(cc3[C@H](NC2=O)C(=O)O)O)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@H]([C@@](C1)(C)N)O
MYQXHLQMZLTSDB-UHFFFAOYSA-N,['CCC1Oc2c(C1)cc(cc2)CC(=O)O'],[-2.74734864],0.0,-2.74734864,CCC1Oc2c(C1)cc(cc2)CC(=O)O
MYSWGUAQZAJSOK-UHFFFAOYSA-N,['Fc1cc2c(cc1N1CCNCC1)n(cc(c2=O)C(=O)O)C1CC1'],[-1.04316176],0.0,-1.043161762,Fc1cc2c(cc1N1CCNCC1)n(cc(c2=O)C(=O)O)C1CC1
MYWUZJCMWCOHBA-UHFFFAOYSA-N,['CNC(Cc1ccccc1)C'],[-1.05002487],0.0,-1.050024869,CNC(Cc1ccccc1)C
MZHCENGPTKEIGP-UHFFFAOYSA-N,['OC(=O)[C@H](Oc1ccc(cc1Cl)Cl)C'],[-2.45],0.0,-2.45,OC(=O)[C@H](Oc1ccc(cc1Cl)Cl)C
MZMHSWCIXSDEPD-UHFFFAOYSA-N,['CCN(c1c(C)n(CC)c(=O)n(c1=O)c1ccccc1)CC'],[-2.91683599],0.0,-2.916835988,CCN(c1c(C)n(CC)c(=O)n(c1=O)c1ccccc1)CC
MZPCTRNDYNHZQE-UHFFFAOYSA-N,['CC(=O)Oc1cccc2c1nccc2'],[-2.30042259],0.0,-2.300422587,CC(=O)Oc1cccc2c1nccc2
MZPZTGNMUWMDBQ-UHFFFAOYSA-N,['CN(CCOc1cc(C)ccc1C(C)C)C'],[-3.04403774],0.0,-3.044037739,CN(CCOc1cc(C)ccc1C(C)C)C
MZQAQBDIKUFBSF-UHFFFAOYSA-N,['O=C(c1cccnc1)NCN(c1c(=O)n(n(c1C)C)c1ccccc1)C(C)C'],[-2.56213723],0.0,-2.56213723,O=C(c1cccnc1)NCN(c1c(=O)n(n(c1C)C)c1ccccc1)C(C)C
MZRMNCMJRSKSTF-UHFFFAOYSA-N,['CCN/C(=N/CCSS(=O)(=O)O)/N'],[0.37820613],0.0,0.378206126,CCN/C(=N/CCSS(=O)(=O)O)/N
MZZBPDKVEFVLFF-UHFFFAOYSA-N,['CCNc1nc(nc(n1)Cl)NC(C#N)(C)C'],[-3.1500001],0.0,-3.1500001,CCNc1nc(nc(n1)Cl)NC(C#N)(C)C
MZZQBSHNCYWSTL-UHFFFAOYSA-N,['Nc1cccc(c1)P(=O)(O)O'],[-1.60484868],0.0,-1.604848683,Nc1cccc(c1)P(=O)(O)O
MZZQSAPGRDBPFR-UHFFFAOYSA-N,['CN1CCCC(C1)OC(=O)C(c1cccs1)(c1ccccc1)O'],[-2.76604347],0.0,-2.766043468,CN1CCCC(C1)OC(=O)C(c1cccs1)(c1ccccc1)O
MZZVFXMTZTVUFO-UHFFFAOYSA-N,['S=C=Nc1ccc(cc1)Cl'],[-3.77801304],0.0,-3.778013041,S=C=Nc1ccc(cc1)Cl
MZZYGYNZAOVRTG-UHFFFAOYSA-N,['O=C(c1ccccc1O)Nc1ncn[nH]1'],[-0.87546344],0.0,-0.875463438,O=C(c1ccccc1O)Nc1ncn[nH]1
NAEAAGULDNVNCW-UHFFFAOYSA-N,['CCOC(=O)N1CCN(CC1)C(=O)OCC'],[-0.72875761],0.0,-0.728757608,CCOC(=O)N1CCN(CC1)C(=O)OCC
NAGRVUXEKKZNHT-UHFFFAOYSA-N,['COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1c(Cl)nc2n1cccc2'],[-4.78644117],0.0,-4.786441166,COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1c(Cl)nc2n1cccc2
NAILKKRDWBJCNH-UHFFFAOYSA-N,['CCCc1cccc(c1O)CCC'],[-3.31312142],0.0,-3.313121418,CCCc1cccc(c1O)CCC
NAMVGYMNDWZPDQ-UHFFFAOYSA-N,['O=C1N(c2ccccc2)N(C(=O)C1C1(C2C(=O)N(N(C2=O)c2ccccc2)c2ccccc2)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)c1ccccc1'],[-8.06309112],0.0,-8.063091116,O=C1N(c2ccccc2)N(C(=O)C1C1(C2C(=O)N(N(C2=O)c2ccccc2)c2ccccc2)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)c1ccccc1
NAMYKGVDVNBCFQ-UHFFFAOYSA-N,['CC(Br)C'],[-1.59],0.0,-1.59,CC(Br)C
NAPSCFZYZVSQHF-UHFFFAOYSA-N,['CCCCCCCCCCCCCCCCCCN(C)C'],[-7.45530631],0.0,-7.455306311,CCCCCCCCCCCCCCCCCCN(C)C
NASMVDMHYMZBIM-UHFFFAOYSA-N,['FCCCCCCCl'],[-3.18731085],0.0,-3.187310846,FCCCCCCCl
NASXCEITKQITLD-UHFFFAOYSA-N,['O=C1C(c2ccc(cc2)F)C(=O)c2c1cccc2'],[-3.83015971],0.0,-3.830159708,O=C1C(c2ccc(cc2)F)C(=O)c2c1cccc2
NAVVOYFFGOHKJL-UHFFFAOYSA-N,['C1CCN(CC1)c1nc(c(o1)c1ccccc1)c1ccccc1'],[-6.45812881],0.0,-6.45812881,C1CCN(CC1)c1nc(c(o1)c1ccccc1)c1ccccc1
NAWXKCLMLISGEZ-UHFFFAOYSA-N,['CC(N1C(=O)Cc2c(S1(=O)=O)cccc2)C'],[-2.12124416],0.0,-2.12124416,CC(N1C(=O)Cc2c(S1(=O)=O)cccc2)C
NAXCZPWMFMOBLL-UHFFFAOYSA-N,['BrCCN(c1ccc(cc1)OC(=O)c1cccc(c1)Cl)CCBr'],[-7.2913331],0.0,-7.291333098,BrCCN(c1ccc(cc1)OC(=O)c1cccc(c1)Cl)CCBr
NAYYNDKKHOIIOD-UHFFFAOYSA-N,['NC(=O)c1ccccc1C(=O)N'],[-2.9200001],0.0,-2.9200001,NC(=O)c1ccccc1C(=O)N
NAZDVUBIEPVUKE-UHFFFAOYSA-N,['COc1ccc(c(c1)N)OC'],[-1.3439706],0.0,-1.343970605,COc1ccc(c(c1)N)OC
NBBJYMSMWIIQGU-UHFFFAOYSA-N,['CCC=O'],[0.57999998],0.0,0.57999998,CCC=O
NBCLKMSYLLWGFG-UHFFFAOYSA-N,['CCN(CCN1c2ccccc2NCc2c1cccc2)CC'],[-4.82898047],0.0,-4.828980469,CCN(CCN1c2ccccc2NCc2c1cccc2)CC
NBEALWAVEGMZQY-UHFFFAOYSA-N,['C#CC(c1ccccc1)(c1ccccc1)OC(=O)NC1CCCCC1'],[-7.08843707],0.0,-7.088437071,C#CC(c1ccccc1)(c1ccccc1)OC(=O)NC1CCCCC1
