InchiKey,smiles,new_logBB,new_BBclass,canon_smiles
OQJFBUOFGHPMSR-UHFFFAOYSA-N,O=C(c1ccccn1)c2cnn3c(ccnc23)c4ccncc4,,1,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12
ORFOPKXBNMVMKC-UHFFFAOYSA-N,CC(C)(O/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]3ccccc3)/c4csc(N)n4)C(O)=O,,1,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O
ORFOPKXBNMVMKC-UHFFFAOYSA-O,CC(C)(O/N=C(/C1=C/[S]C(N)=N1)C(=O)N[C@]3([H])C(=O)N4/C(=C(/C[N+]=2C=CC=CC=2)C[S][C@@]34[H])C(O)=O)C(O)=O,,0,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O
ORHHLDSDCYBOHB-UHFFFAOYSA-N,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)cc(ccc1)N(=O)=O,,0,CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)C(CN2CCC(O)C2)C1
ORMBBVGVPWUEMQ-UHFFFAOYSA-N,Oc4cccc5CC2C1CCC(=O)CC1(CCN2CC3CC3)c45,,1,O=C1CCC2C3Cc4cccc(O)c4C2(CCN3CC2CC2)C1
OROGSEYTTFOCAN-UHFFFAOYSA-N,O1C2C(O)C=CC3C(N(C)CC4)Cc5ccc(c1c5C234)OC,0.345999997,1,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
ORPZVEATXOARKK-UHFFFAOYSA-N,c1cc2c(c(c(c3ccccc3)nc2cc1)OCCNC([C@@H]1CCCN1)=O)C(=O)N[C@@H](CC)c1ccccc1,,0,CCC(NC(=O)c1c(OCCNC(=O)C2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1
ORRZGUBHBVWWOP-UHFFFAOYSA-N,CCC1(C)CC(=O)NC(=O)C1,,1,CCC1(C)CC(=O)NC(=O)C1
OSASVXMJTNOKOY-UHFFFAOYSA-N,CC(C)(O)C(Cl)(Cl)Cl,,1,CC(C)(O)C(Cl)(Cl)Cl
OSQIRUUENNTOQL-UHFFFAOYSA-N,CCCC(C)(O)C1CC23C=CC1(OC)C4Oc5c(O)ccc6CC2N(CCC34c56)CC=C,,1,C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2C(C)(O)CCC)C1C5
OSWKQSQWSQSPQH-UHFFFAOYSA-N,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C6=CC7=C(O6)C=CC=C7)=O)=O,,1,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)COC(=O)c2cc3ccccc3o2)O1
OSXOGVJHQHLKFO-UHFFFAOYSA-N,CC(Cc1ccccc1)NCCC3c2ccccc2Sc4ccccc34,,1,CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21
OTBXOEAOVRKTNQ-UHFFFAOYSA-N,O=C3CN2CC=1C(=C/C=C(/[Cl])C=1[Cl])N=C2N3,,1,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
OTGBLKZZZHLTFF-UHFFFAOYSA-N,CN(CC1=CC=C(SCCNC2=C(C=CN2)N(=O)=O)O1)C,-1.12,0,CN(C)Cc1ccc(SCCNc2[nH]ccc2[N+](=O)[O-])o1
OTPPJICEBWOCKD-UHFFFAOYSA-N,CCCN(c1ccncc1)n2ccc3ccccc23,,1,CCCN(c1ccncc1)n1ccc2ccccc21
OTVAEFIXJLOWRX-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,,1,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1
OUDSBRTVNLOZBN-UHFFFAOYSA-N,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2,,0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
OUDXRNQPVSMGDW-UHFFFAOYSA-N,O=C(Nc1c(O)ccc(Cl)c1)Nc2cc(C(F)(F)F)ccc2Cl,-0.3,1,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl
OUSFTKFNBAZUKL-UHFFFAOYSA-N,CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)C3CCNCC3,-0.29,1,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1
OVBPIULPVIDEAO-UHFFFAOYSA-N,Nc3nc(=O)c2nc(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)cnc2[nH]3,,1,Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
OVSKIKFHRZPJSS-UHFFFAOYSA-N,O=C(O)COc1c(Cl)cc(Cl)cc1,0.15000001,1,O=C(O)COc1ccc(Cl)cc1Cl
OVSQVDMCBVZWGM-UHFFFAOYSA-N,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O,,0,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
OVTRPNSKIPQZEC-UHFFFAOYSA-N,CCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(O)CC34C)C(=O)COC(C)=O,,1,CCCC(=O)OC1(C(=O)COC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C
OWCAKKIRPJUQFO-UHFFFAOYSA-N,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,,1,CCCCCCCCCC1(C)OCC(COC(N)=O)O1
OXFGTKPPFSCSMA-UHFFFAOYSA-N,CNC(C)C(O)c1ccc(O)cc1,,0,CNC(C)C(O)c1ccc(O)cc1
OXQSHUAYKOAHPF-UHFFFAOYSA-N,C1CCCCN1Cc2c(I)ccc(c2)CN3CCCCC3,0.98000001,1,Ic1ccc(CN2CCCCC2)cc1CN1CCCCC1
OXQSHUAYKOAHPF-UHFFFAOYSA-P,Ic1ccc(C[NH+]2CCCCC2)cc1C[NH+]1CCCCC1,0.98000002,1,Ic1ccc(C[NH+]2CCCCC2)cc1C[NH+]1CCCCC1
OXXOAGGAIBIIMB-UHFFFAOYSA-N,NC(N)=Nc(s1)ncc1C,-0.04,1,Cc1cnc(N=C(N)N)s1
OYGDOCFZQVGFIP-UHFFFAOYSA-N,OC(CCCN1CCc3c(C1)c2cc(F)ccc2n3c4ccc(F)cc4)c5ccc(F)cc5,,1,OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1
OYKONKGGKFFMDV-UHFFFAOYSA-N,COC1=Nc2nc(cn2C2=C1CCCC2)c1noc(n1)C,,1,COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2
OYPPVKRFBIWMSX-UHFFFAOYSA-N,CN(C)CC=C(c1ccc(Br)cc1)c2cccnc2,,1,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1
OYZMGRXDYJEEOD-UHFFFAOYSA-N,CCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC1=O)C(C)C,,0,CCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC1=O
OZFSWVOEXHGDES-UHFFFAOYSA-N,OC(COC4=CC(F)=C(F)C=C4)CN(CC3)CCC3N(C)C2=NC1=C(S2)C=CC=C1,0.59,1,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)c(F)c2)CC1
OZLPUNFFCJDMJD-UHFFFAOYSA-N,CC[N+](CC)(CC)CCOC=1C=C/C=C(/OCC[N+](CC)(CC)CC)C=1OCC[N+](CC)(CC)CC,,0,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
OZNTVIXYGTUPJY-UHFFFAOYSA-N,C/C1=C/C(OC)=C(/C=C1/[S](C)=O)OC,,1,COc1cc(C)c(S(C)=O)cc1OC
OZOMQRBLCMDCEG-UHFFFAOYSA-N,[O-][N+](=O)C1=CC=C(C=C1)C3=C/C=C(/C=N/N2CC(=O)NC2=O)O3,,1,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1
OZVBMTJYIDMWIL-UHFFFAOYSA-N,C1CCN(C1C23O)C(=O)C(CC(C)C)N2C(=O)C(O3)(C(C)C)NC(=O)C(C4)CN(C)C(C5)C=4c6cccc7[nH]c(Br)c5c67,-1.1,0,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12
OZVBMTJYIDMWIL-UHFFFAOYSA-O,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4[NH+](C)C3)(C(C)C)C(=O)N12,-1.1,0,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4[NH+](C)C3)(C(C)C)C(=O)N12
OZYUPQUCAUTOBP-UHFFFAOYSA-N,Oc4ccc3CC2C1CCCCC1(CCN2CC=C)c3c4,,1,C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13
OZZAYJQNMKMUSD-UHFFFAOYSA-N,CC(=O)C3CCC4C2CC=C1CC(CCC1(C)C2CCC34C)OC(=O)CCC(O)=O,,1,CC(=O)C1CCC2C3CC=C4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C
PAYBYKKERMGTSS-UHFFFAOYSA-N,[F]/C1=C/N3C(=NC1=N)O[C@]2([H])[C@](O)([H])[C@]([H])(CO)O[C@@]23[H],,1,N=c1nc2n(cc1F)C1OC(CO)C(O)C1O2
PAZJSJFMUHDSTF-UHFFFAOYSA-N,C=CCc1c(cccc1)OCC(O)CNC(C)C,-0.23,1,C=CCc1ccccc1OCC(O)CNC(C)C
PAZJSJFMUHDSTF-UHFFFAOYSA-O,C=CCc1ccccc1OCC(O)C[NH2+]C(C)C,-0.23,1,C=CCc1ccccc1OCC(O)C[NH2+]C(C)C
PAZQYDJGLKSCSI-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,,1,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
PBGIBLLOMGURPS-UHFFFAOYSA-N,COCCN1CCC24C3Oc5c(O)ccc(CC1C2(O)CCC3=O)c45,,1,COCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
PBHFNBQPZCRWQP-UHFFFAOYSA-N,c1ccccc1NC(=O)Oc(c2)ccc(c2C34C)N(C)C3N(C)CC4,1,1,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12
PBHFNBQPZCRWQP-UHFFFAOYSA-O,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CC[NH+](C)C12,1,1,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CC[NH+](C)C12
PBJUNZJWGZTSKL-UHFFFAOYSA-N,Cc1ccsc1C(=CCCN2CCCC(C2)C(O)=O)c3sccc3C,,1,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C
PBMSWVPMRUJMPE-UHFFFAOYSA-N,OC(=O)C=1C=CC=CC=1C(=O)N/C2=C/C=C(C=C2)[S](=O)(=O)N/C3=N/C=C[S]3,,0,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
PBZAFLUKYPTHFG-UHFFFAOYSA-N,n1c(scc1c1ccccc1)CCN,-0.65,1,NCCc1nc(-c2ccccc2)cs1
PBZAFLUKYPTHFG-UHFFFAOYSA-O,C1=CC=C(C=C1)C2=CSC(=N2)CC[NH3+],-0.87,1,[NH3+]CCc1nc(-c2ccccc2)cs1
PBZSJMGKHMEBHC-UHFFFAOYSA-N,O=C(OCC)C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1,-1,1,CCOC(=O)C1=CC(OC(CC)CC)C(NCOC)C(N)C1
PCIWCYUKRZFCMF-UHFFFAOYSA-N,COc4cccc(C(=O)NC1CC2CCC(C1)N2Cc3ccccc3)c4OC,,1,COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC
PCLITLDOTJTVDJ-UHFFFAOYSA-N,Cc1ncsc1CCCl,,1,Cc1ncsc1CCCl
PCOBBVZJEWWZFR-UHFFFAOYSA-N,CCOC(=O)Nc2ccc(NCc1ccc(F)cc1)cc2N,,1,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
PCTRYMLLRKWXGF-UHFFFAOYSA-N,CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12,,1,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
PCZOHLXUXFIOCF-UHFFFAOYSA-N,CC[C@H](C)C(O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(O3)=O)[C@@]12[H])=O,0.39,1,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
PDCYAMKYUIFTQG-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)C2C(C2(CN)CN)C3=CC=CC=C3,,1,Cc1ccc(S(=O)(=O)C2C(c3ccccc3)C2(CN)CN)cc1
PDOCBJADCWMDGL-UHFFFAOYSA-N,CN1CCN(CC1)c2ncc(c(N)n2)c3cc(Cl)cc(Cl)c3Cl,,1,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1
PEQOZYFAQULPER-UHFFFAOYSA-N,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(N(=O)=O)cc1,,0,CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)C(CN2CCC(O)C2)C1
PFEOZHBOMNWTJB-UHFFFAOYSA-N,CCC(C)CC,1.011726338,1,CCC(C)CC
PGAVJEVPRWLSBG-UHFFFAOYSA-N,c1cn(CCCCO)c(CC)c(O)c1=O,,0,CCc1c(O)c(=O)ccn1CCCCO
PGBHMTALBVVCIT-UHFFFAOYSA-N,NCC4OC(OC3C(CO)OC(OC1C(O)C(N)CC(N)C1OC2OC(CN)C(O)C(O)C2N)C3O)C(N)C(O)C4O,,0,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O
PGMYKACGEOXYJE-UHFFFAOYSA-N,CC(=O)OCCCCC,0.400070417,1,CCCCCOC(C)=O
PGNHBJGIQAEIHD-UHFFFAOYSA-N,Fc1ccc(cc1)c5ccc(CN2CCN(CC2)c3cccc4ccoc34)[nH]5,,1,Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1
PGSOFANFWNSSRA-UHFFFAOYSA-N,CNCCCN2c1ccccc1C(C)(C)c3ccccc23,,1,CNCCCN1c2ccccc2C(C)(C)c2ccccc21
PGTVWKLGGCQMBR-UHFFFAOYSA-N,CC(=O)C3CCC4C2CCC1CC(C)(O)CCC1(C)C2CCC34C,,1,CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C
PHHROXLDZHUIGO-UHFFFAOYSA-N,CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C23CO3,,1,CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2
PHIQHXFUZVPYII-UHFFFAOYSA-N,[O-]C(C[C@@H](O)C[N+](C)(C)C)=O,-11.64,0,C[N+](C)(C)CC(O)CC(=O)[O-]
PHLBKPHSAVXXEF-UHFFFAOYSA-N,O=C1N2C=CC=CC2=NN1CCCN3CCN(C4=CC(Cl)=CC=C4)CC3,0.04,1,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
PHMGZAICAOYEAF-UHFFFAOYSA-N,O=C1CCC2=C(C=CC=C2)N1CCCN3CCC(CCCC)CC3,0.6,1,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1
PHMPSHIUYYLXKR-UHFFFAOYSA-N,CN(C)C4C3CC2Cc1c(ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O)N(=O)=O,,0,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc([N+](=O)[O-])c4CC3CC12
PHTQWCKDNZKARW-UHFFFAOYSA-N,CC(C)CCO,0.039,1,CC(C)CCO
PHTUQLWOUWZIMZ-UHFFFAOYSA-N,CN(C)CCC=C2c1ccccc1CSc3ccccc23,,1,CN(C)CCC=C1c2ccccc2CSc2ccccc21
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,CNCC/C=C1C2=C(C=CC=C2)CCC3=C/1C=CC=C3,1.04,1,CNCCC=C1c2ccccc2CCc2ccccc21
PHWBOXQYWZNQIN-UHFFFAOYSA-N,[Cl]C=1C=CC=CC=1CN3CC=2C=C[S]C=2CC3,,1,Clc1ccccc1CN1CCc2sccc2C1
PHWKWPXRPNGSRD-UHFFFAOYSA-N,O=C1C2C(N=CN2C)NC(N1C)=O,0.06,1,CN1C(=O)NC2N=CN(C)C2C1=O
PIDANAQULIKBQS-UHFFFAOYSA-N,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(=O)CC3(C)C4(O)C(=O)CO,,1,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO
PIJVFDBKTWXHHD-UHFFFAOYSA-N,CNC(=O)Oc(c1)ccc(c1C23C)N(C)C2N(C)CC3,0.079666666,1,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C
PIJVFDBKTWXHHD-UHFFFAOYSA-O,CNC(=O)Oc1ccc2c(c1)C1(C)CC[NH+](C)C1N2C,0.079499997,1,CNC(=O)Oc1ccc2c(c1)C1(C)CC[NH+](C)C1N2C
PIKMDZDCXCAPEF-UHFFFAOYSA-N,COc1ccc(cc1OC)C(O)CN2CCN(CC2)C(c3ccccc3)c4ccccc4,,1,COc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC
PIWKPBJCKXDKJR-UHFFFAOYSA-N,FC(F)(F)C(Cl)OC(F)F,0.326666667,1,FC(F)OC(Cl)C(F)(F)F
PIWQPOFYNLTCOJ-UHFFFAOYSA-N,Cc(n1)sc(c12)cc(OC(C)C)c(c2)CNC(CCCN3)C3c4ccccc4,0.319999995,1,Cc1nc2cc(CNC3CCCNC3c3ccccc3)c(OC(C)C)cc2s1
PIWQPOFYNLTCOJ-UHFFFAOYSA-P,Cc1nc2cc(C[NH2+]C3CCC[NH2+]C3c3ccccc3)c(OC(C)C)cc2s1,0.31999999,1,Cc1nc2cc(C[NH2+]C3CCC[NH2+]C3c3ccccc3)c(OC(C)C)cc2s1
PJBSDQNRVFCPOC-UHFFFAOYSA-N,CC(C)(O/C1=C/C=C(C=C1)CCNC(=O)C2=CC=CC=C2)C(O)=O,,1,CC(C)(Oc1ccc(CCNC(=O)c2ccccc2)cc1)C(=O)O
PJDFLNIOAUIZSL-UHFFFAOYSA-N,NC(CCC(O)=O)C=C,,1,C=CC(N)CCC(=O)O
PJDJPGOOOVJKMF-UHFFFAOYSA-N,c1cccc(c12)cccc2C(=O)c3ccc(OCC)c(c34)cccc4,-1.39,0,CCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12
PJDRMPCBIWKBJA-UHFFFAOYSA-N,COc3ccc(CCN1CCN(CC1)c2ccccc2Cl)cc3OC,,1,COc1ccc(CCN2CCN(c3ccccc3Cl)CC2)cc1OC
PJMPHNIQZUBGLI-UHFFFAOYSA-N,c1ccccc1N(C(=O)CC)C2CCN(CC2)CCc3ccccc3,0.554186065,1,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
PJMPHNIQZUBGLI-UHFFFAOYSA-O,CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,0.57933301,1,CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1
PJSUYRBCBFPCQW-UHFFFAOYSA-N,CC1=NC2=C(C=C1)C(OCCN3CCC(CC4=CC=C(OCC(N5)=O)C5=C4)CC3)=CC=C2,-0.39,1,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1
PJVWKTKQMONHTI-UHFFFAOYSA-N,OC(C1=CC=CC=C1O2)=C(C2=O)C(CC(C)=O)C3=CC=CC=C3,0,1,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
PKRSYEPBQPFNRB-UHFFFAOYSA-M,C1(=CC=CC=C1)OC2=CC=CC=C2C(=O)[O-],,1,O=C([O-])c1ccccc1Oc1ccccc1
PKUBDVAOXLEWBF-UHFFFAOYSA-N,CC(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,,1,CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1
PKXWXHGLEXOSQK-UHFFFAOYSA-N,CCN(CC)C(=O)N3CCN(CCCc2nc1n(C)c(=O)n(C)c(=O)c1n2C)CC3,,1,CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1
PKYKNPLSFOKASK-UHFFFAOYSA-N,CCCCc1c(=O)n(-c2ccccc2)n(c1O)-c3ccccc3,-0.51999998,1,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O
PLBHSZGDDKCEHR-UHFFFAOYSA-N,CC3CC2C1CCC(O)(C(=O)COC(C)=O)C1(C)CC(O)C2C4(C)C=CC(=O)C=C34,,1,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C
PLDUPXSUYLZYBN-UHFFFAOYSA-N,FC(F)(F)c(c1)ccc(c12)Sc3c(cccc3)N2CCCN4CCN(CC4)CCO,1.51,1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
PLDUPXSUYLZYBN-UHFFFAOYSA-P,OCC[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.52,1,OCC[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
PLIGPBGDXASWPX-UHFFFAOYSA-N,CN(C)CCCn2c1CCCCCCc1c3ccccc23,,1,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2
PLRACCBDVIHHLZ-UHFFFAOYSA-N,CN1CCC(=CC1)c2ccccc2,,1,CN1CC=C(c2ccccc2)CC1
PLRHQQPBNXIHAZ-UHFFFAOYSA-N,Clc4ccc3N(CCOCC1CC1)C(=O)CN=C(c2ccccc2)c3c4,,1,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1
PLSMXIQMWYSHIV-UHFFFAOYSA-N,Clc4ccc(OCC(=O)OCCNC23CC1CC(CC(C1)C2)C3)cc4,,1,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2
PLTNARGNZQMVOG-UHFFFAOYSA-N,C=CC[N+]5(CCCCC5)C4C[C@@]3(C)[C@]2(C)CC[C@@]1(C)C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@@](C)1[C@](C)2CC[C@@](C)3[C@H]4OC(CC)=O,-9.3,0,C=CC[N+]1(C2CC3(C)C(C)(CCC4(C)C5(C)CC(N6CCCCC6)C(OC(C)=O)CC5(C)CCC34C)C2OC(=O)CC)CCCCC1
PMATZTZNYRCHOR-UHFFFAOYSA-N,CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,-0.78,1,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
PMBLXLOXUGVTGB-UHFFFAOYSA-N,C1CCCNc(c12)cc(cc2)C(=O)CCC3CCN(CC3)Cc4ccccc4,1.14,1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2
PMBLXLOXUGVTGB-UHFFFAOYSA-O,O=C(CCC1CC[NH+](Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,1.14,1,O=C(CCC1CC[NH+](Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2
PMHFLBQRALFMRT-UHFFFAOYSA-N,NNC(=O)CP(=O)(c1ccccc1)c2ccccc2,,1,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
PMLYYKUIFGABNF-UHFFFAOYSA-N,C1=CC=CC2=C1C3=C(C2)CCOC3(CCN(C)C)C,,1,CN(C)CCC1(C)OCCC2=C1c1ccccc1C2
PMRYVIKBURPHAH-UHFFFAOYSA-N,CN1C=CNC1=[S],,1,Cn1cc[nH]c1=S
PMXMIIMHBWHSKN-UHFFFAOYSA-N,OC1C(N2CCC1)=NC(C)=C(CCN3CCC(CC3)c4c5ccc(F)cc5on4)C2=O,-0.67000001,1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
PMXOASNGMJAYTN-UHFFFAOYSA-N,Fc4ccc3[nH]c2CCN(CCc1ccncc1)Cc2c3c4,,1,Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3
PNIJGKVOHIQFBR-UHFFFAOYSA-N,CC(C)([H])COC[C@@]([H])(CN1CCCC1)N(C/C2=C/C=CC=C2)C=3C=CC=CC=3,,1,CC(C)COCC(CN1CCCC1)N(Cc1ccccc1)c1ccccc1
PNJUPRNTSWJWAX-UHFFFAOYSA-N,COc2cc3CCN(C)C4CC1(C=CC(=O)C=C1)c(c2O)c34,,1,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2
PNKSVGFMOKGXFK-UHFFFAOYSA-N,O=C1N2CCCC(O)C2=NC(C)=C1CCN3CCC(C4=COc5cc(F)ccc54)CC3,-0.8,1,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2O
